"","CRC.01.N.RNA","CRC.01.T.RNA","CRC.02.M.RNA","CRC.02.N.RNA","CRC.02.T.RNA","CRC.03.M.RNA","CRC.03.N.RNA","CRC.04.T.RNA","CRC.06.N.RNA","CRC.06.T.RNA","CRC.07.N.RNA","CRC.07.T.RNA","CRC.08.N.RNA","CRC.08.T.RNA","CRC.09.N.RNA","CRC.09.T.RNA","CRC.10.N.RNA","CRC.10.T.RNA","CRC.11.N.RNA","CRC.11.T.RNA","CRC.13.M.RNA","CRC.13.N.RNA","CRC.13.T.RNA"
"ENSG00000165449.7|SLC16A9",9.50796233631761,8.02323400609878,8.19702495534774,8.79450138043408,8.20790954371548,7.4698081810525,9.77031167449963,7.95931602394517,10.0235818113237,7.50761453109265,9.03539464867602,8.49580169374037,9.32998558715049,8.2012107552659,9.28160871646231,8.24958762595408,9.93127884669645,7.59991749571994,9.83966839340672,7.69152794900967,7.3378854748425,10.2045097897451,7.65704061490968
"ENSG00000170312.11|CDK1",8.41757509303162,10.4555890514886,10.1848764731334,8.55408198428254,9.71254177644407,9.54846595106471,8.94240973894305,9.96062454385224,8.5102898276614,10.3628743168588,8.57026633084525,10.3028978136749,10.0707873877651,8.80237675675505,8.9599620932527,9.91320205126747,8.69613683666133,10.1770273078588,8.77662327400717,10.096540870513,9.00166584382136,9.62726344022918,9.82257094980945
"ENSG00000232682.1|RP11-388P9.2",6.60133901240479,6.5193575350012,6.70549445912017,6.74181151864447,6.40264996777621,6.53605248597138,6.89480225872957,6.4191012008399,6.66474582368876,6.45595072371725,6.81912222881109,6.30157431859492,6.50660030065584,6.61409624675017,6.64272128105295,6.47797526635306,6.87291421619645,6.24778233120956,6.82003447736322,6.30066207004278,6.94623124931297,6.45186234811394,6.45186234811394
"ENSG00000150347.10|ARID5B",12.8702144936024,11.4594971767004,10.7948055715546,12.3881119279622,11.9159665218111,10.265161322964,12.9539729651572,11.8797497332068,12.0604590065759,12.2692526637269,12.8362277478518,11.493483922451,12.7423346111383,11.5873770591645,12.9061387790814,11.4235728912214,12.0070757201174,12.3226359501854,11.67119733465,12.6585143356528,11.2475501585569,12.0638867848237,11.7874470779473
"ENSG00000138311.11|ZNF365",6.88586112814584,7.03824684439947,7.40485197809393,7.246836274858,6.87092749311893,7.52864812432611,6.98768663605137,7.00628098569338,6.85610518376005,7.06800278878528,6.96497768496926,6.95913028757607,6.76906433516765,7.15504363737768,6.62331057691391,7.30079739563142,6.80097822970181,7.12312974284352,7.21315355499446,6.71095441755087,7.86202321815654,6.83029626395716,6.83029626395716
"ENSG00000272767.1|JMJD1C-AS1",7.00480645888446,7.09715203759272,7.30380287674839,7.26550785977669,7.12963305725937,7.83327557934069,6.94760543498873,6.91806277945503,7.18068239167751,6.92127610479967,7.37404855513035,6.72790994134683,7.18620378909619,6.915754707381,7.04610958591919,7.05584891055799,7.23874296725828,6.86321552921891,7.48903182835262,6.61292666812457,7.65387743583272,7.1062182991375,6.93884805881423
"ENSG00000108176.10|DNAJC12",9.40836471932324,8.31292633520092,8.22682112963343,9.37935971811122,8.54668189500315,8.20312729124715,9.69616026667676,8.25357518482389,9.18164989532374,8.53964115920042,9.71023392043425,8.01105713408991,9.43656140693876,8.2847296475854,9.56897826583361,8.15231278869054,9.81744537664924,7.90384567787491,9.64404311659816,8.077247937926,8.86476664379034,8.83436201111373,8.45373408784372
"ENSG00000096717.7|SIRT1",11.3272351061067,11.187919140034,10.4223023811794,11.6763729063061,10.9966955925119,10.8042776936439,11.4863318955318,10.8047612908218,11.5540590133062,10.9610952328345,11.3262729492515,11.1888812968892,11.554766750485,10.9603874956557,12.1328736837125,10.3822805624282,11.9821269910352,10.5330272551056,11.8475304684094,10.6676237777314,10.5140698267467,12.2163597890454,10.3649412642053
"ENSG00000138347.11|MYPN",7.74798442531452,7.63661457188685,7.28794475298848,7.83359722141422,7.76506203456291,7.71251286396166,7.8511435567852,7.32294758821876,7.85930560922151,7.52529338797988,7.8470353035365,7.53756369366488,8.06142027124034,7.32317872596105,8.19159034317887,7.19300865402252,8.5483090075357,6.83628998966569,8.4136324451896,6.97096655201178,7.50555741834255,8.26249590640975,7.11855068421331
"ENSG00000138336.8|TET1",8.25763675928645,7.05200597667837,6.80904645628965,7.93499016867267,7.65706206972283,7.12090726179049,7.84900048035853,7.43119095253613,7.80421062503656,7.50543211092828,7.71426435538537,7.59537838057947,7.87634239051168,7.43330034545316,8.05638365690294,7.2532590790619,7.57866040249082,7.73098233347402,8.00602687210786,7.30361586385698,7.34441415808078,7.70700212353417,7.34968241307019
"ENSG00000156510.11|HKDC1",8.28129870147143,11.57061107714,11.7687591735341,8.15602865423073,10.9898166780811,10.352788741295,9.28903499930577,11.2727807652452,8.04705659947217,11.8048531791392,7.98864349165784,11.8632662869536,9.05187664884396,10.8000331297674,8.07861371830501,11.7732960603064,8.96989798740952,10.8820117912019,9.41323189977802,10.4386778788334,11.0665362668746,8.51560743318741,11.332460805784
"ENSG00000171224.7|C10orf35",7.2173629903056,8.89008019256311,8.79112412126772,7.92402278487464,8.4299979606255,9.51484682887878,7.18240574767907,8.44789229021,7.85235116183537,8.25509202103334,8.01443447008381,8.09300871278489,7.91593499456116,8.19150818830755,7.58338628625555,8.52405689661315,7.78620195833471,8.32124122453399,7.48611671276724,8.62132647010146,8.80713410155096,7.63329181988986,8.70471894532704
"ENSG00000197467.9|COL13A1",9.77990980484183,7.46317299844795,6.94641315691931,10.1972996795226,7.56061445802997,8.01240591643457,8.65381655838883,8.03810481964846,9.34450468889655,7.89857811439322,9.30762240151001,7.93546040177976,8.89906410148971,8.34401870180006,9.79756714042081,7.44551566286896,8.27610592926947,8.9669768740203,8.28611975709664,8.95696304619313,7.42491440019239,9.50776977497667,7.7716431193028
"ENSG00000172731.9|LRRC20",7.98603188346909,9.29264905325443,9.18116683085012,8.59144764673449,8.52458507481001,9.38823614147995,7.91468107786382,8.99428233305085,7.97247184577522,9.30620909094831,8.65458882319193,8.62409211353159,8.57770790801111,8.70097302871242,8.06988962381003,9.20879131291349,7.87843794476401,9.40024299195952,8.15085943097845,9.12782150574508,8.48615287468322,9.04786985212856,8.76317682558285
"ENSG00000107719.8|PALD1",8.54313682561558,11.2523671886787,9.11709091905637,10.5238850073139,9.97661454227554,9.84249868439556,9.24180596149704,10.5332858227532,9.35699733780728,10.438506676487,8.981504766507,10.8139992477873,9.70668736199346,10.0888166523008,9.3165373787028,10.4789666355915,9.34053789448003,10.4549661198143,9.18998179122749,10.6055222230668,10.5066697596025,8.4211075902668,10.6898131187765
"ENSG00000138316.6|ADAMTS14",9.98096166252741,8.82546829715581,8.23381202633359,9.96034214695277,8.61243822981596,8.29989788688975,9.12576957661761,9.38092493959497,9.66635121627282,9.14007874341042,9.78276492229414,9.02366503738909,9.11172936662801,9.69470059305523,10.1782664131751,8.6281635465081,7.92695619356846,10.8794737661148,8.75359569588242,10.0528342638008,7.46677741703392,9.76831300696391,9.57150197910449
"ENSG00000166228.4|PCBD1",10.6849920947653,11.8539993536721,12.2752908040082,10.8692928625651,11.3765303966053,12.1632634161205,10.6582511806164,11.6995994664417,10.6845701114738,11.8544213369636,10.9064932127238,11.6324982357136,11.3594586353679,11.1795328130695,10.4579772079644,12.0810142404729,10.9438259376447,11.5951655107927,10.7813911121393,11.7576003362981,11.5078136240949,11.0476674646963,11.9656329743873
"ENSG00000107731.8|UNC5B",10.659472935974,10.3359992140823,9.03105651238213,11.0327294629105,10.2398554274473,9.97362835911343,9.96377048501896,10.3662425586076,10.7988846544781,10.1965874955782,10.3011096491944,10.6943625008619,10.5421682213611,10.4533039286952,11.6417239150067,9.35374823504963,9.77781065013807,11.2176614999182,10.4741570641225,10.5213150859338,8.91982288655554,11.1004688762825,10.283349639902
"ENSG00000107736.15|CDH23",8.51460127371945,7.93126080472582,8.27482847758493,8.79907356129744,8.14050382802453,8.65715334014754,8.82618213128124,7.73107039547811,9.1452972843092,7.30056479413608,8.36321272091503,8.08264935753026,8.30748742666667,8.13837465177862,9.45523760790643,6.99062447053886,8.7571682120084,7.68869386643688,8.81665013216383,7.62921194628146,9.37364954765239,8.163006479404,7.67774983985052
"ENSG00000138315.8|OIT3",6.77912578824248,7.57888083583739,8.35218294286767,7.12006072128177,6.7191260703907,7.59683696206675,7.23747509839582,7.35705767407758,6.80000778721869,7.55799883686119,7.01172888423261,7.34627773984727,7.12893494144061,7.22907168263927,7.01557679532907,7.34242982875081,7.02332033476071,7.33468628931917,7.11829335271655,7.23971327136333,7.55106942644639,6.77496579640466,7.8653345116891
"ENSG00000138308.5|PLA2G12B",6.44524403547687,8.42749010753061,7.64027512055865,6.82579516500454,7.71897118285724,6.71878664682708,7.42915919678428,8.03709562480907,6.76751918740735,8.10521495560014,6.69709718615825,8.17563695684924,7.76957728996394,7.10315685304355,6.80878877143793,8.06394537156956,6.48588779217666,8.38684635083082,6.99868228958663,7.87405185342086,7.57786020885311,6.1286342679877,8.47854699157963
"ENSG00000122884.8|P4HA1",10.3050364215385,11.1067272113404,11.7948154928344,10.5562309610774,10.9598806165329,12.3495002431363,10.0404033298616,10.9210234974468,10.6214672636244,10.7902963692545,9.96357838158606,11.4481852512928,10.8861604137442,10.5256032191346,10.558000012587,10.8537636202918,10.7331370998846,10.6786265329942,10.6412175462113,10.7705460866676,11.5531745767267,10.6021699242056,11.1555825695124
